train_loss,train_acc,train_mIoU,valid_loss,valid_acc,valid_mIoU,test_loss,test_acc,test_mIoU,time_elapsed,file_id
0.3720303475856781,98.88640594482422,72.42580423198606,0.3476412296295166,94.85322570800781,26.763728960352257,0.3611604571342468,95.08255004882812,29.40518962643526,19865.0,33
0.38308608531951904,98.7123031616211,66.78517785859664,0.3473130762577057,94.379638671875,23.93028710181296,0.3534102141857147,94.69837951660156,26.702230076114258,17743.0,34
0.38375288248062134,98.70516204833984,67.91274991254119,0.35929644107818604,94.3310546875,24.40419673147261,0.36324426531791687,94.855224609375,27.32177689882931,17719.0,35
0.3770087659358978,98.76271057128906,67.73610202290719,0.3683730363845825,94.46617126464844,25.8880492873332,0.3870699405670166,94.96662139892578,27.720439759990832,17891.0,36
0.37902015447616577,98.72822570800781,67.59794461345948,0.3643375635147095,94.75897979736328,27.134802047142315,0.35494640469551086,94.99903106689453,28.8607140635907,18516.0,37
0.37255436182022095,98.77714538574219,69.20388708499819,0.39041954278945923,94.61072540283203,26.535203073387457,0.45740070939064026,95.08710479736328,29.245475849914413,18759.0,38
0.3739563524723053,98.78321838378906,70.3596099123038,0.36968138813972473,94.63756561279297,25.807849538022303,0.4099877178668976,95.03776550292969,29.241818091695613,19013.0,39
0.39146071672439575,98.80940246582031,67.26473247053545,0.3701642155647278,94.37242126464844,23.742512573006056,0.39261072874069214,94.80067443847656,26.861376639253354,16686.0,40
0.38912591338157654,98.819580078125,67.88869300540433,0.35915297269821167,94.3907470703125,24.597205396931376,0.3658127784729004,94.83260345458984,28.015904026046034,16777.0,41
0.38964250683784485,98.8289566040039,68.57341159220309,0.35375523567199707,94.4821548461914,25.3472585971045,0.366108775138855,94.90303802490234,27.69949206166949,17492.0,42
0.38018855452537537,98.8526611328125,67.50019514401237,0.3565746247768402,94.74043273925781,26.0583128126305,0.35695788264274597,95.08094024658203,28.879399785351612,19873.0,43
0.38922810554504395,98.77313232421875,66.55315068328399,0.34879425168037415,94.2217025756836,22.387489047168295,0.3446873128414154,94.76691436767578,26.015362613723408,16352.0,44
0.3898475170135498,98.77149200439453,66.45304870053246,0.33812564611434937,94.22422790527344,22.002583267000805,0.32849738001823425,94.70547485351562,25.495780699328822,16453.0,45
0.38969630002975464,98.78388977050781,67.09755034868415,0.3477729260921478,94.41488647460938,23.140499186894765,0.3399326801300049,94.85466003417969,26.753435629189724,16745.0,46
0.3875714838504791,98.82388305664062,69.16660151928032,0.34037187695503235,94.6884536743164,25.69315046388067,0.3254398703575134,95.06147766113281,28.422839085076994,17441.0,47
0.38568130135536194,98.71018981933594,65.83791569773561,0.3939101994037628,94.1132583618164,21.498725824937967,0.4294702410697937,94.57835388183594,24.764043303372166,16088.0,48
0.39471864700317383,98.69320678710938,64.15943990236578,0.3612934947013855,94.24126434326172,22.572810003925913,0.36992326378822327,94.6215591430664,26.266002430874686,16390.0,49
0.39251387119293213,98.75010681152344,65.21974957414419,0.35620740056037903,94.3426742553711,23.74617646433748,0.36267101764678955,94.72749328613281,26.676101934173857,16501.0,50
0.3882688581943512,98.77640533447266,68.12035155124154,0.3532434105873108,94.53272247314453,24.47722487453611,0.34242182970046997,94.93338012695312,28.254621943740172,16847.0,51
0.3934955894947052,98.5688247680664,62.65003092620034,0.36074432730674744,94.18089294433594,22.98021697143489,0.36412283778190613,94.59424591064453,25.53244197275949,16046.0,52
0.3925632834434509,98.66876983642578,64.36566880480005,0.3461360037326813,94.23233795166016,22.523683169286294,0.3379412293434143,94.6816635131836,26.201547458103725,15888.0,53
0.3941383361816406,98.687744140625,66.00396557373314,0.34951409697532654,94.26197814941406,24.133373788819927,0.342479944229126,94.69806671142578,26.192309912522237,16262.0,54
0.39049768447875977,98.7050552368164,66.28755808290497,0.3553007245063782,94.5196533203125,25.333150695692762,0.366533488035202,94.88652801513672,28.010756906960154,16915.0,55
0.39788201451301575,98.59740447998047,62.510892551783336,0.3822161555290222,94.32943725585938,22.522730802202748,0.39004772901535034,94.71065521240234,26.692510995165936,16964.0,56
0.40588054060935974,98.52470397949219,61.4211267674758,0.37116408348083496,94.21076202392578,22.172539460069963,0.3791678845882416,94.63774871826172,25.501413689254615,16579.0,57
0.4088703989982605,98.43170166015625,60.21936857011414,0.4486224353313446,94.17353057861328,22.187685693491044,0.4818607568740845,94.54169464111328,24.97565005084994,16483.0,58
0.4058012068271637,98.31910705566406,58.67136611279686,0.3873237669467926,94.21045684814453,22.431426648059414,0.3976348340511322,94.53478240966797,24.826748026119496,16390.0,59
0.36575448513031006,99.0605697631836,76.323111682748,0.33641910552978516,94.49639892578125,24.360312137302362,0.3421960771083832,94.9129409790039,28.19074636470867,34850.0,60
0.3638981878757477,99.1386947631836,77.94824516844999,0.33588695526123047,94.7022933959961,26.159335312640643,0.3371492028236389,95.18443298339844,29.416407993507615,37409.0,61
0.36652839183807373,99.09102630615234,77.2618446965612,0.3385137915611267,94.75285339355469,27.65356905342957,0.32971662282943726,95.12164306640625,30.592005724212346,45766.0,62
0.36618515849113464,99.05010986328125,76.46304702391797,0.3933447003364563,94.68118286132812,28.323204329065454,0.40727701783180237,95.07357788085938,30.365738879487846,56218.0,63
0.3719082474708557,99.0077896118164,75.58276146913725,0.4151681959629059,94.43828582763672,24.48183911829768,0.4888536036014557,95.09387969970703,29.2350675088833,33223.0,64
0.3676992356777191,99.02076721191406,75.83818398827003,0.37463584542274475,94.73278045654297,26.278175661837526,0.39712485671043396,95.05487060546875,30.28450032744081,34740.0,65
0.3704887926578522,99.0792007446289,77.161395573231,0.3573409914970398,94.74406433105469,26.509825134153388,0.3709438741207123,95.06288146972656,29.79128828728709,37855.0,66
0.36369577050209045,98.9778823852539,75.78414842879481,0.3902907967567444,94.56309509277344,27.259424642969176,0.45273634791374207,94.98877716064453,29.5583410803908,46322.0,67
0.3676099181175232,98.93684387207031,74.43706194608698,0.35205644369125366,94.43489837646484,24.65715016743144,0.3515661656856537,94.8564453125,28.35282598384622,31594.0,68
0.3660934567451477,98.95053100585938,74.90465150140004,0.3364827632904053,94.72215270996094,27.510156755105953,0.3355826735496521,95.2598648071289,30.199294949905564,33265.0,69
0.3661937415599823,98.93968200683594,74.76087399767228,0.3436849117279053,94.71725463867188,26.961243238529477,0.35062071681022644,95.18143463134766,30.27537722846966,35706.0,70
0.366026371717453,98.94963073730469,74.97755223395122,0.35338497161865234,94.47522735595703,26.22279732909053,0.3757365643978119,94.98986053466797,28.72935510593233,38848.0,71
0.3710569143295288,98.9407730102539,74.4162467461895,0.38450735807418823,94.35505676269531,25.883715336344636,0.3979780077934265,94.948486328125,28.64968996956033,32365.0,72
0.36222830414772034,99.00971984863281,75.81150179639494,0.38240376114845276,94.6225357055664,26.6298387761639,0.38805878162384033,95.08518981933594,28.840943052023825,33425.0,73
0.36214616894721985,99.05982208251953,76.91868796636263,0.3406762480735779,94.80599975585938,26.07839112597607,0.33759745955467224,95.10445404052734,30.359460793097035,35724.0,74
0.3632742166519165,98.91807556152344,74.65523890557986,0.36637428402900696,94.588623046875,26.73110401891555,0.3559546172618866,95.1202163696289,30.259772171772468,44162.0,75
0.3704403340816498,98.84870910644531,73.04934582872512,0.376918762922287,94.2675552368164,23.631106321384653,0.39139869809150696,94.81168365478516,26.853536572618218,30375.0,76
0.3707885146141052,98.90267944335938,74.22483757401265,0.42946845293045044,94.566650390625,26.618979636903727,0.48697224259376526,95.09677124023438,30.10975732537977,31080.0,77
0.3651652932167053,98.89523315429688,74.32305789406229,0.36430051922798157,94.75643157958984,26.659800490623752,0.3795401155948639,95.12268829345703,29.97971534705513,33324.0,78
0.3715192377567291,98.85585021972656,73.82934471306454,0.34494805335998535,94.64332580566406,27.12103641671598,0.34900373220443726,95.01299285888672,29.891504413088143,36126.0,79
0.37078940868377686,98.78082275390625,71.8283087861006,0.3576522171497345,94.24097442626953,24.57967001824108,0.3621009290218353,94.72383880615234,27.98917956999853,29757.0,80
0.36813634634017944,98.80844116210938,72.51815224960454,0.44224631786346436,94.59639739990234,26.131311850274326,0.48826488852500916,95.01575469970703,28.822037172291214,31263.0,81
0.3711804747581482,98.86376190185547,73.95298005953791,0.5564832091331482,94.5730972290039,26.584166820369994,0.6863283514976501,95.00133514404297,29.384319768742408,31305.0,82
0.3709372878074646,98.85404205322266,73.58596394679196,0.3521610200405121,94.535888671875,25.37682043479532,0.3598880469799042,94.91116333007812,28.351554553496516,34584.0,83
0.37054359912872314,99.13812255859375,77.09929067407298,0.3695873022079468,94.3671646118164,22.861774263534382,0.3705238997936249,94.83695983886719,27.60399518381768,20292.0,84
0.37489762902259827,99.11125183105469,75.85767733075161,0.37435027956962585,94.45618438720703,24.634923828833788,0.3862501084804535,94.86939239501953,27.783835453971044,22386.0,85
0.3755001723766327,99.10619354248047,76.6556413511998,0.3460962474346161,94.44004821777344,24.537982187475883,0.34259358048439026,95.0750503540039,29.264266164970493,24989.0,86
0.3727011978626251,99.15516662597656,77.6790331581856,0.354449063539505,94.6307144165039,25.7453295197078,0.36481812596321106,95.09534454345703,29.858584493163757,24987.0,87
0.3721602261066437,99.15126037597656,77.59350451248937,0.34240037202835083,94.72628021240234,26.73793459751968,0.33010464906692505,95.11412048339844,30.54541791842581,27598.0,88
0.3678898215293884,99.13057708740234,77.1068439320147,0.3522767424583435,94.79735565185547,27.280580866560772,0.34816163778305054,95.31800079345703,31.550614319611025,36127.0,89
0.3767601549625397,99.06554412841797,75.05214673032496,0.38553231954574585,94.26313018798828,23.788503410239965,0.40356165170669556,94.78544616699219,27.249349227059888,19628.0,90
0.3779701292514801,99.11199188232422,76.60788502061479,0.35829225182533264,94.3697738647461,24.085716368690946,0.35573193430900574,94.90380859375,27.223627269940074,20172.0,91
0.3723337650299072,99.06312561035156,75.58644819689127,0.3617885708808899,94.50394439697266,25.198200406432004,0.3605670630931854,94.9981460571289,27.771873521991864,22786.0,92
0.37228745222091675,99.1311264038086,77.27445612175129,0.42646095156669617,94.65251159667969,24.8650059285059,0.4611426889896393,95.02130126953125,28.927417549227343,22822.0,93
0.3653217852115631,99.08985900878906,76.44879811455712,0.34406501054763794,94.77088165283203,27.7210364565746,0.33522161841392517,95.2373275756836,30.82110954082275,25136.0,94
0.3696459233760834,99.12908935546875,76.51441824981909,0.3476662337779999,94.75077056884766,26.29444965628936,0.3523080348968506,95.15430450439453,29.530088564957442,27389.0,95
0.37683573365211487,99.00154876708984,73.52372901849506,0.3684629201889038,94.3157730102539,22.63114726934311,0.37136125564575195,94.68656921386719,27.176689746549698,19120.0,96
0.3761541247367859,99.01251220703125,74.20484065935165,0.4023016095161438,94.50342559814453,25.342955955043138,0.4438173770904541,95.00342559814453,29.23606570194509,19739.0,97
0.3739871084690094,99.05382537841797,75.36321911018939,0.3542438745498657,94.50594329833984,24.946083175937098,0.34800490736961365,94.82867431640625,27.775907453396194,20610.0,98
0.3686405420303345,99.02347564697266,74.94071970096041,0.37827008962631226,94.66165924072266,25.61661085091022,0.3908630609512329,95.05577850341797,29.263318756439155,22987.0,99
0.3719354271888733,99.07374572753906,75.76909020753723,0.3371940553188324,94.65970611572266,27.059407085888807,0.3306291997432709,95.17279815673828,29.762546748776273,23253.0,100
0.37146830558776855,99.07508850097656,75.77745104107484,0.3896135985851288,94.83735656738281,26.981010189955157,0.4515443742275238,95.2725830078125,30.22407599231875,25617.0,101
0.3767203390598297,99.0440444946289,75.2966696663889,0.3689384460449219,94.16350555419922,21.876634092824936,0.35486045479774475,94.64503479003906,26.47171817219786,19252.0,102
0.375469446182251,99.08834075927734,76.20546319027494,0.3565276861190796,94.3152847290039,22.874715578357513,0.355058491230011,94.79481506347656,27.119261960897052,19770.0,103
0.3716919720172882,99.0322494506836,74.83167794035639,0.35536980628967285,94.4458999633789,24.710002896914627,0.3500332534313202,94.88971710205078,27.64122789908233,22465.0,104
0.3679081201553345,99.12081909179688,77.04892529105108,0.364072322845459,94.61795043945312,24.769533929340906,0.41335341334342957,94.94666290283203,27.472986983459563,20551.0,105
0.3701046407222748,99.07725524902344,75.09655922361854,0.3583742678165436,94.70800018310547,25.975804328006504,0.3636329472064972,95.1789321899414,29.070948637020393,22922.0,106
0.36860191822052,99.11870574951172,76.62300959109258,0.34999632835388184,94.77420043945312,28.243198220451717,0.343727707862854,95.22532653808594,30.660861564340124,25809.0,107
0.37629434466362,98.97269439697266,73.77946443202381,0.3555300533771515,94.11983489990234,21.513576716370423,0.348473459482193,94.55657196044922,26.32841266241435,18703.0,108
0.37813600897789,98.96775817871094,73.82808103899129,0.3494132161140442,94.31083679199219,22.678908545457986,0.3531285524368286,94.84870910644531,27.32159879773083,19106.0,109
0.3749350607395172,99.01811981201172,74.70713392506468,0.3547419607639313,94.37879943847656,24.98031399614817,0.3484043478965759,94.90352630615234,27.112188607273037,19836.0,110
0.37107619643211365,99.00857543945312,74.29072899170173,0.3773886263370514,94.51213073730469,23.99898123420916,0.4126797318458557,94.94719696044922,28.214307986805565,19813.0,111
0.37554818391799927,99.0565185546875,75.45830304260357,0.35315385460853577,94.53372955322266,24.245100281193483,0.3590080738067627,94.97940063476562,28.194938401543308,20547.0,112
0.3693227469921112,99.05500793457031,75.84201252308827,0.35605359077453613,94.64681243896484,26.005226392426856,0.3408242166042328,95.06916046142578,29.859025276123745,23106.0,113
0.3803134560585022,98.91581726074219,70.61968517265592,0.3904625177383423,94.10432434082031,21.37930291389459,0.4000188410282135,94.79625701904297,26.656572288024027,18533.0,114
0.375311940908432,98.96432495117188,73.12987506120791,0.3626598119735718,94.14791870117188,23.557309130142308,0.37363699078559875,94.65169525146484,26.83571141233009,18849.0,115
0.3749748766422272,98.99678802490234,74.62831951162948,0.42715105414390564,94.16947174072266,22.97521524183597,0.5379734635353088,94.7039794921875,26.78105576049556,19459.0,116
0.37213143706321716,98.98181915283203,74.14349324761325,0.35134705901145935,94.58948516845703,25.41433406805253,0.35687580704689026,94.98802185058594,28.4930700013884,19373.0,117
0.3722417950630188,99.01640319824219,74.81968734744468,0.35398638248443604,94.59341430664062,25.847521567640264,0.3595166802406311,95.08218383789062,28.309129770598794,19969.0,118
0.3719322085380554,99.05531311035156,75.76525629954999,0.3665621280670166,94.64464569091797,25.644394133611954,0.359900563955307,95.11798858642578,28.668619486634423,20810.0,119
0.38917532563209534,99.00845336914062,73.11264266276875,0.43628668785095215,94.3666763305664,22.41782449036415,0.5863417983055115,94.80228424072266,26.5358398074475,17378.0,120
0.3881659507751465,99.01680755615234,73.4484251660951,0.353829950094223,94.3260726928711,22.318828487378855,0.3591201901435852,94.7537612915039,26.714110792864997,18160.0,121
0.38255050778388977,99.00745391845703,73.10175723770483,0.35850149393081665,94.5640869140625,24.260046532010794,0.35908371210098267,95.00761413574219,28.343345688977408,20102.0,122
0.38031795620918274,99.04940795898438,74.23948185624394,0.3503541648387909,94.697998046875,26.233812754561303,0.3446149230003357,95.15088653564453,30.09968718384045,22753.0,123
0.38965967297554016,98.96885681152344,71.95805904834494,0.3818097710609436,94.28882598876953,22.57005060211781,0.4145292043685913,94.71544647216797,26.20480470913576,16910.0,124
0.38209083676338196,98.94654083251953,70.09030425585703,0.3574526906013489,94.38748168945312,23.88745177987873,0.33983778953552246,94.79827117919922,27.5602875558206,17588.0,125
0.3835739195346832,98.99758911132812,73.38436378437284,0.36992770433425903,94.41474151611328,24.105478852564012,0.3497830033302307,94.79317474365234,27.031545979675986,18119.0,126
0.3781062960624695,99.01528930664062,72.87932729149972,0.36647748947143555,94.641357421875,25.757269566662504,0.3620460331439972,95.07662963867188,28.808863753722864,20387.0,127
0.3861105442047119,98.8493881225586,68.52496273948255,0.3703915476799011,94.31387329101562,22.26586263569155,0.3807291090488434,94.74520874023438,26.039580164132847,16667.0,128
0.38722190260887146,98.92753601074219,70.91266761684362,0.36064499616622925,94.31358337402344,22.855430512433493,0.34795302152633667,94.898193359375,27.253256057694543,16951.0,129
0.38813379406929016,98.94493865966797,72.58172553533558,0.3529835641384125,94.44966888427734,23.928033393753953,0.35653406381607056,94.90782928466797,27.330828680052072,17777.0,130
0.38005536794662476,98.96513366699219,72.7481705257459,0.3455636501312256,94.71395874023438,25.643218855806193,0.33346548676490784,95.04612731933594,28.416808317208403,19555.0,131
0.3908441364765167,98.94581604003906,71.1029694106668,0.36863231658935547,94.04573822021484,21.09333845816038,0.3658393919467926,94.5383071899414,24.885821661053694,16767.0,132
0.3847040832042694,98.91352844238281,69.06463404988534,0.3898388743400574,94.22431182861328,22.13434442126209,0.418362557888031,94.62901306152344,25.42638492535747,16985.0,133
0.3848622441291809,98.9690170288086,70.36307547250196,0.3952479958534241,94.37918090820312,23.51198965420646,0.4014029800891876,94.8430404663086,27.153659975757044,17364.0,134
0.3812378942966461,99.008544921875,73.06138718271102,0.3519274592399597,94.63241577148438,24.463094395380182,0.3578955829143524,94.98193359375,27.973206925525503,18265.0,135
0.3909073770046234,98.8167724609375,68.08612553464673,0.4191809892654419,94.17827606201172,22.161675890867176,0.4719037711620331,94.54767608642578,25.31646502173516,16429.0,136
0.3868008852005005,98.89179992675781,70.16528637404838,0.3518413007259369,94.1787338256836,22.34520736463745,0.35204237699508667,94.70870208740234,26.852962807715734,16513.0,137
0.387745201587677,98.91058349609375,70.6686610443238,0.3512023389339447,94.36267852783203,23.18009967839209,0.3757055699825287,94.7778549194336,26.24315199937066,17081.0,138
0.3816130459308624,98.93733978271484,71.12327170118226,0.3477614223957062,94.55122375488281,24.74799291152553,0.36223313212394714,94.92274475097656,27.31095856919702,17887.0,139
0.3912694454193115,98.7889633178711,68.28186318723452,0.36673620343208313,94.08395385742188,21.295408684105798,0.37459248304367065,94.58283233642578,24.87907717835978,16317.0,140
0.38988152146339417,98.84672546386719,68.74654605372186,0.3596075177192688,94.18463134765625,21.752863845714465,0.34983837604522705,94.6559829711914,25.595856887145764,16633.0,141
0.38844603300094604,98.89183807373047,69.42473820459539,0.374474436044693,94.28119659423828,22.27685974416671,0.37143707275390625,94.75125885009766,26.744281393081604,16387.0,142
0.3850278854370117,98.92135620117188,70.08900248634001,0.3367023766040802,94.49490356445312,24.14947764877838,0.3327682316303253,94.93486785888672,27.279385331799833,17156.0,143
0.400373637676239,98.83293151855469,65.89968221472779,0.37447813153266907,94.17967987060547,21.393505928920916,0.36828118562698364,94.7088851928711,25.6068610827385,18315.0,144
0.39736708998680115,98.76155853271484,64.8111719369783,0.3531106412410736,94.30088806152344,21.96370113978784,0.35044997930526733,94.73172760009766,25.90702265891679,17097.0,145
0.4001157581806183,98.68507385253906,63.66361367800227,0.3655454218387604,94.33381652832031,23.046755194688206,0.3670421242713928,94.7457504272461,26.245355855599534,16870.0,146
0.40059468150138855,98.7243423461914,64.30222197450804,0.36608317494392395,94.158203125,20.57273910792713,0.35890743136405945,94.56404876708984,24.46489615476908,16662.0,147
0.40523576736450195,98.62492370605469,62.96915820418009,0.4024119973182678,94.19017028808594,21.299156801617126,0.4164755940437317,94.54747772216797,25.30510705634079,16736.0,148
0.40550732612609863,98.5561752319336,61.94551274355632,0.37236323952674866,94.1200180053711,21.011252815949067,0.37780195474624634,94.5604476928711,24.5657199674843,16122.0,149
0.365456223487854,99.15562438964844,78.41778860371778,0.38356515765190125,94.3736801147461,23.95515097072031,0.40865179896354675,94.82861328125,27.996677842344013,55136.0,150
0.36307770013809204,99.21609497070312,79.57708159693394,0.36058083176612854,94.71086883544922,26.488519448071994,0.3513692617416382,95.06879425048828,29.742557250390533,57620.0,151
0.363589346408844,99.25997924804688,80.67585595171167,0.3642781674861908,94.67176818847656,26.715239431671577,0.38709649443626404,95.08609771728516,29.42966398988397,66517.0,152
0.36771753430366516,99.1568374633789,78.63480815169086,0.3585778772830963,94.73947143554688,27.98889087871507,0.35111933946609497,95.01588439941406,30.089303311569093,33017.0,153
0.36819544434547424,99.11253356933594,77.6854452214183,0.35566890239715576,94.43234252929688,24.028938654289824,0.36609479784965515,94.86067199707031,27.31504604679595,47122.0,154
0.36629045009613037,99.17901611328125,79.00742671773476,0.34803980588912964,94.72157287597656,25.91215624302267,0.3444851338863373,95.05059051513672,29.110510255263005,48829.0,155
0.3591724634170532,99.1526107788086,78.80490442938229,0.34410959482192993,94.67642211914062,26.87393885593144,0.3417291045188904,95.1098403930664,29.110170535072573,57850.0,156
0.36726322770118713,99.16123962402344,78.85046022414639,0.42588672041893005,94.58309173583984,27.175948013247964,0.45737963914871216,94.96347045898438,30.37241630316401,38960.0,157
0.3700369596481323,99.08465576171875,77.21305129412795,0.42489469051361084,94.3973159790039,24.937542264022884,0.4968310296535492,94.8277587890625,28.44435322217327,43603.0,158
0.3658902943134308,99.0844497680664,77.43994937395077,0.34932857751846313,94.68633270263672,26.979275138673763,0.33922913670539856,95.06842041015625,29.91945102779515,46927.0,159
0.3687172532081604,99.16692352294922,79.03982132814866,0.39804255962371826,94.69696807861328,26.37042814691415,0.4386022984981537,94.98067474365234,29.75829440471212,48306.0,160
0.3682558238506317,99.12386322021484,78.38004114134756,0.3485734164714813,94.5405044555664,26.574666178035155,0.35337916016578674,94.9932632446289,29.762850328670705,58220.0,161
0.3737579882144928,99.02493286132812,76.41781394114592,0.48636138439178467,94.34454345703125,24.171473838599944,0.645169734954834,94.92906951904297,29.42676520959853,43461.0,162
0.364607036113739,99.0869369506836,77.43697172338197,0.3618065118789673,94.49117279052734,25.57566380563607,0.3587110638618469,95.04912567138672,29.17012652089843,44690.0,163
0.36489033699035645,99.13469696044922,78.36083157778803,0.375314325094223,94.71944427490234,25.55507722971647,0.3813590109348297,94.98396301269531,28.791780691412015,46688.0,164
0.36568325757980347,99.09598541259766,77.92035159328954,0.36596155166625977,94.576171875,26.766033377137504,0.37027567625045776,94.9821548461914,29.075982950738943,55712.0,165
0.37304502725601196,99.2240982055664,79.20177325924969,0.38903239369392395,94.3656005859375,23.11609686962239,0.3888419270515442,94.72272491455078,26.88372451897872,25681.0,166
0.3705941140651703,99.25713348388672,79.77070078932339,0.3734058141708374,94.41233825683594,23.93544689784631,0.33797428011894226,94.91289520263672,27.470901830742783,27286.0,167
0.3737042248249054,99.21057891845703,78.90151440502717,0.35782375931739807,94.556640625,25.72927986488406,0.3693424165248871,94.95963287353516,28.913867589338626,35695.0,168
