file id,arch str,cfg name,C,N,train accuracy,validation accuracy,test accuracy
20,|none~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_3x3~2|,infer.tiny,16,5,99.580000004069,87.2853333211263,86.92666666666666
21,|nor_conv_1x1~0|+|none~0|none~1|+|nor_conv_1x1~0|nor_conv_3x3~1|none~2|,infer.tiny,16,5,99.87066666666665,89.33066665852864,89.14
22,|avg_pool_3x3~0|+|avg_pool_3x3~0|none~1|+|nor_conv_3x3~0|avg_pool_3x3~1|nor_conv_1x1~2|,infer.tiny,16,5,99.61200000488282,86.06266666666666,85.79333333333334
23,|skip_connect~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|nor_conv_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,infer.tiny,16,5,99.60533333414713,86.1279999991862,86.14999999999999
24,|skip_connect~0|+|skip_connect~0|nor_conv_1x1~1|+|none~0|skip_connect~1|avg_pool_3x3~2|,infer.tiny,16,5,89.5346666756185,82.3480000024414,81.62333333333332
25,|skip_connect~0|+|none~0|skip_connect~1|+|none~0|none~1|skip_connect~2|,infer.tiny,16,5,90.9613333227539,84.3253333227539,83.87666666666667
26,|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_1x1~0|avg_pool_3x3~1|skip_connect~2|,infer.tiny,16,5,99.3000000032552,87.17866666422526,86.94333333333334
27,|avg_pool_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|nor_conv_1x1~0|nor_conv_1x1~1|none~2|,infer.tiny,16,5,99.10000000569663,86.58400001302084,86.55000000000001
28,|nor_conv_1x1~0|+|avg_pool_3x3~0|skip_connect~1|+|skip_connect~0|avg_pool_3x3~1|skip_connect~2|,infer.tiny,16,5,89.69466666992189,83.02933332600912,82.7
29,|nor_conv_3x3~0|+|avg_pool_3x3~0|none~1|+|avg_pool_3x3~0|avg_pool_3x3~1|none~2|,infer.tiny,16,5,99.39733333658855,84.82000000976564,84.46
30,|none~0|+|skip_connect~0|none~1|+|nor_conv_3x3~0|skip_connect~1|none~2|,infer.tiny,16,5,99.92400000162759,88.82399998942056,88.51333333333334
31,|skip_connect~0|+|nor_conv_1x1~0|none~1|+|avg_pool_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,infer.tiny,16,5,99.86399999999999,87.36266666341146,87.14666666666666
32,|skip_connect~0|+|nor_conv_1x1~0|skip_connect~1|+|none~0|skip_connect~1|nor_conv_3x3~2|,infer.tiny,16,5,99.95866666748047,89.47466666259766,89.07666666666665
33,|nor_conv_1x1~0|+|none~0|skip_connect~1|+|nor_conv_1x1~0|nor_conv_3x3~1|avg_pool_3x3~2|,infer.tiny,16,5,99.87600000325521,88.57866666259766,88.14666666666666
34,|nor_conv_1x1~0|+|none~0|avg_pool_3x3~1|+|nor_conv_3x3~0|none~1|skip_connect~2|,infer.tiny,16,5,99.90666666666668,88.24933333089193,88.22333333333334
35,|skip_connect~0|+|avg_pool_3x3~0|none~1|+|nor_conv_1x1~0|none~1|nor_conv_3x3~2|,infer.tiny,16,5,99.65466666910807,88.0239999951172,87.67
36,|avg_pool_3x3~0|+|nor_conv_3x3~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,infer.tiny,16,5,99.93066666666668,87.59333333007812,87.39333333333333
37,|nor_conv_1x1~0|+|skip_connect~0|skip_connect~1|+|none~0|avg_pool_3x3~1|skip_connect~2|,infer.tiny,16,5,98.78000000732423,87.04800000732422,86.55000000000001
38,|nor_conv_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|none~0|nor_conv_3x3~1|nor_conv_1x1~2|,infer.tiny,16,5,99.8960000008138,88.69466665283203,88.49333333333334
39,|skip_connect~0|+|nor_conv_1x1~0|none~1|+|skip_connect~0|nor_conv_1x1~1|skip_connect~2|,infer.tiny,16,5,98.29733333902993,86.89600000651042,86.70666666666666
40,|none~0|+|skip_connect~0|nor_conv_3x3~1|+|none~0|nor_conv_1x1~1|avg_pool_3x3~2|,infer.tiny,16,5,81.03999998453776,72.01600001383464,71.41333333333334
41,|nor_conv_1x1~0|+|nor_conv_3x3~0|none~1|+|nor_conv_1x1~0|none~1|none~2|,infer.tiny,16,5,96.15466668050131,85.99866667968752,85.72000000000001
42,|none~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|skip_connect~0|none~1|nor_conv_3x3~2|,infer.tiny,16,5,99.984,91.03999999674478,90.64333333333333
43,|none~0|+|avg_pool_3x3~0|none~1|+|nor_conv_3x3~0|avg_pool_3x3~1|nor_conv_3x3~2|,infer.tiny,16,5,99.86533333496094,88.45999997884114,88.37
44,|avg_pool_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|none~0|skip_connect~1|avg_pool_3x3~2|,infer.tiny,16,5,81.43466666585287,75.5400000008138,75.18666666666667
45,|skip_connect~0|+|skip_connect~0|none~1|+|none~0|nor_conv_1x1~1|skip_connect~2|,infer.tiny,16,5,98.29066667724608,86.90666666015625,86.47666666666667
46,|skip_connect~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_3x3~2|,infer.tiny,16,5,99.83733333496093,87.25333331949871,86.88333333333333
47,|none~0|+|skip_connect~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,infer.tiny,16,5,99.85600000081381,87.26666665852865,86.71999999999998
48,|skip_connect~0|+|none~0|avg_pool_3x3~1|+|skip_connect~0|skip_connect~1|nor_conv_1x1~2|,infer.tiny,16,5,89.61466666503907,82.8666666813151,82.67666666666668
49,|nor_conv_3x3~0|+|avg_pool_3x3~0|none~1|+|nor_conv_1x1~0|skip_connect~1|skip_connect~2|,infer.tiny,16,5,99.90933333333334,87.9399999967448,87.78333333333335
50,|nor_conv_1x1~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_1x1~2|,infer.tiny,16,5,99.97600000081381,89.81599999186199,89.62333333333333
51,|none~0|+|avg_pool_3x3~0|skip_connect~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_1x1~2|,infer.tiny,16,5,98.18800000895182,85.79200000488281,85.27666666666666
52,|nor_conv_3x3~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_1x1~2|,infer.tiny,16,5,99.97866666666665,90.5693333194987,90.29333333333334
53,|avg_pool_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|avg_pool_3x3~0|skip_connect~1|skip_connect~2|,infer.tiny,16,5,33.25866666422526,32.850666665039064,34.196666666666665
54,|avg_pool_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_3x3~2|,infer.tiny,16,5,99.94,87.69333333089192,87.28666666666668
55,|skip_connect~0|+|skip_connect~0|avg_pool_3x3~1|+|none~0|skip_connect~1|none~2|,infer.tiny,16,5,91.06933331624349,84.11466668457031,84.14666666666666
56,|nor_conv_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_1x1~2|,infer.tiny,16,5,99.98266666748047,90.42933333170572,90.04666666666667
57,|none~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|avg_pool_3x3~1|none~2|,infer.tiny,16,5,81.78266665201822,72.04133334309896,71.65666666666665
58,|skip_connect~0|+|none~0|avg_pool_3x3~1|+|avg_pool_3x3~0|skip_connect~1|skip_connect~2|,infer.tiny,16,5,60.95066665852864,59.34666665649414,59.53666666666667
59,|skip_connect~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_1x1~0|nor_conv_1x1~1|avg_pool_3x3~2|,infer.tiny,16,5,99.04400000651042,84.7880000008138,84.23666666666666
60,|none~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_1x1~0|skip_connect~1|nor_conv_1x1~2|,infer.tiny,16,5,97.7146666805013,86.31066666259767,86.14999999999999
61,|nor_conv_1x1~0|+|skip_connect~0|nor_conv_3x3~1|+|none~0|avg_pool_3x3~1|avg_pool_3x3~2|,infer.tiny,16,5,99.83866666910808,85.3680000032552,84.98
62,|nor_conv_1x1~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|nor_conv_1x1~0|none~1|skip_connect~2|,infer.tiny,16,5,99.916,88.57466666097007,88.52333333333333
63,|nor_conv_3x3~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|avg_pool_3x3~2|,infer.tiny,16,5,99.89466666666665,88.75466665364583,88.55333333333333
64,|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,infer.tiny,16,5,99.96,89.55066666259766,89.27666666666666
65,|nor_conv_3x3~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|nor_conv_1x1~0|nor_conv_3x3~1|nor_conv_1x1~2|,infer.tiny,16,5,99.97866666666668,90.39866665934244,90.24000000000001
66,|none~0|+|none~0|skip_connect~1|+|avg_pool_3x3~0|avg_pool_3x3~1|avg_pool_3x3~2|,infer.tiny,16,5,81.46266666097004,72.05466666666666,71.33666666666666
67,|nor_conv_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,infer.tiny,16,5,99.96933333333334,89.69599999837241,89.75666666666666
68,|nor_conv_3x3~0|+|skip_connect~0|skip_connect~1|+|nor_conv_1x1~0|avg_pool_3x3~1|none~2|,infer.tiny,16,5,99.69600000162761,88.43733332763672,88.12666666666667
69,|none~0|+|nor_conv_3x3~0|none~1|+|skip_connect~0|none~1|nor_conv_3x3~2|,infer.tiny,16,5,99.98266666666666,90.86399998697915,90.49
70,|none~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_3x3~0|none~1|none~2|,infer.tiny,16,5,99.89333333333333,88.49999998942057,88.12333333333333
71,|skip_connect~0|+|avg_pool_3x3~0|none~1|+|nor_conv_1x1~0|nor_conv_3x3~1|avg_pool_3x3~2|,infer.tiny,16,5,99.73866666829427,86.68666666910808,86.38
72,|none~0|+|none~0|skip_connect~1|+|skip_connect~0|nor_conv_1x1~1|skip_connect~2|,infer.tiny,16,5,90.88799999186199,84.24799998697917,84.05
73,|nor_conv_3x3~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|none~0|avg_pool_3x3~1|avg_pool_3x3~2|,infer.tiny,16,5,99.81066666910807,85.36799999186199,85.51333333333332
74,|nor_conv_3x3~0|+|none~0|none~1|+|none~0|none~1|nor_conv_1x1~2|,infer.tiny,16,5,10.28800000020345,9.711999999186197,10.0
75,|nor_conv_3x3~0|+|skip_connect~0|none~1|+|avg_pool_3x3~0|none~1|avg_pool_3x3~2|,infer.tiny,16,5,76.22666666666667,70.82133334391277,70.55333333333333
76,|skip_connect~0|+|none~0|skip_connect~1|+|skip_connect~0|nor_conv_1x1~1|avg_pool_3x3~2|,infer.tiny,16,5,91.82666665120443,83.60933334391277,83.19
77,|nor_conv_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_1x1~0|nor_conv_3x3~1|none~2|,infer.tiny,16,5,99.956,90.04799998697916,89.84333333333332
78,|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_3x3~0|none~1|none~2|,infer.tiny,16,5,99.92000000162761,88.69066666422526,88.50333333333333
79,|none~0|+|skip_connect~0|skip_connect~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_3x3~2|,infer.tiny,16,5,99.93066666666668,89.14666666422526,88.8
80,|none~0|+|nor_conv_1x1~0|none~1|+|nor_conv_1x1~0|skip_connect~1|nor_conv_3x3~2|,infer.tiny,16,5,99.86933333414714,89.13333333414714,89.22333333333331
81,|nor_conv_1x1~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_3x3~2|,infer.tiny,16,5,99.992,91.35066664876302,91.13
82,|nor_conv_3x3~0|+|nor_conv_3x3~0|none~1|+|none~0|nor_conv_3x3~1|nor_conv_3x3~2|,infer.tiny,16,5,99.91600000000001,88.81599999348958,88.36333333333333
83,|skip_connect~0|+|skip_connect~0|nor_conv_1x1~1|+|avg_pool_3x3~0|none~1|avg_pool_3x3~2|,infer.tiny,16,5,88.08799999104816,81.26533332600911,80.89333333333333
84,|skip_connect~0|+|nor_conv_1x1~0|none~1|+|nor_conv_3x3~0|avg_pool_3x3~1|skip_connect~2|,infer.tiny,16,5,99.89866666829427,87.81599999023437,87.57
85,|nor_conv_1x1~0|+|none~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_3x3~1|skip_connect~2|,infer.tiny,16,5,99.92533333414713,87.91333333658855,87.42
86,|skip_connect~0|+|nor_conv_1x1~0|none~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_1x1~2|,infer.tiny,16,5,99.96133333333334,89.44799999267578,88.91666666666667
87,|skip_connect~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_1x1~0|avg_pool_3x3~1|avg_pool_3x3~2|,infer.tiny,16,5,77.12399999674479,74.04666666178386,73.78333333333333
88,|none~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_1x1~0|nor_conv_1x1~1|skip_connect~2|,infer.tiny,16,5,96.49466666666666,86.40666665934246,85.86000000000001
89,|skip_connect~0|+|none~0|nor_conv_1x1~1|+|skip_connect~0|nor_conv_3x3~1|avg_pool_3x3~2|,infer.tiny,16,5,99.928,88.93866665608725,88.59666666666668
90,|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|avg_pool_3x3~0|skip_connect~1|nor_conv_1x1~2|,infer.tiny,16,5,99.9240000008138,86.74933332845052,86.75666666666666
91,|avg_pool_3x3~0|+|none~0|nor_conv_1x1~1|+|nor_conv_1x1~0|none~1|nor_conv_1x1~2|,infer.tiny,16,5,99.32933333821616,86.70799999755859,86.21
92,|nor_conv_1x1~0|+|avg_pool_3x3~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,infer.tiny,16,5,99.93333333333334,87.43466667480469,86.86333333333334
93,|nor_conv_3x3~0|+|avg_pool_3x3~0|none~1|+|nor_conv_3x3~0|none~1|skip_connect~2|,infer.tiny,16,5,99.83733333414712,87.54799999267578,86.98
94,|skip_connect~0|+|nor_conv_1x1~0|skip_connect~1|+|avg_pool_3x3~0|skip_connect~1|nor_conv_1x1~2|,infer.tiny,16,5,93.15333333007813,84.04266667073567,83.61333333333333
95,|avg_pool_3x3~0|+|skip_connect~0|avg_pool_3x3~1|+|none~0|avg_pool_3x3~1|none~2|,infer.tiny,16,5,72.08399999186197,63.27599999837239,63.029999999999994
96,|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_3x3~0|avg_pool_3x3~1|none~2|,infer.tiny,16,5,99.60533333740234,85.94,85.94333333333333
97,|nor_conv_1x1~0|+|none~0|skip_connect~1|+|none~0|skip_connect~1|none~2|,infer.tiny,16,5,96.46266665283203,86.0266666756185,85.56666666666666
98,|skip_connect~0|+|avg_pool_3x3~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,infer.tiny,16,5,99.28400000732421,85.50400000488281,85.30333333333333
99,|nor_conv_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|none~0|nor_conv_3x3~1|skip_connect~2|,infer.tiny,16,5,99.99066666666666,90.98933331542969,90.47666666666667
100,|nor_conv_3x3~0|+|nor_conv_3x3~0|none~1|+|nor_conv_3x3~0|avg_pool_3x3~1|skip_connect~2|,infer.tiny,16,5,99.89466666666668,88.50933333414713,88.66000000000001
101,|skip_connect~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_1x1~0|skip_connect~1|skip_connect~2|,infer.tiny,16,5,94.47866664550781,84.93333332600912,84.58666666666666
102,|nor_conv_1x1~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_3x3~0|none~1|nor_conv_1x1~2|,infer.tiny,16,5,99.93866666748046,89.09599999186197,88.70333333333333
103,|nor_conv_1x1~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|none~0|nor_conv_3x3~1|skip_connect~2|,infer.tiny,16,5,99.92,88.96133331868488,88.64666666666666
104,|none~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|none~0|nor_conv_1x1~1|none~2|,infer.tiny,16,5,10.287999998575847,9.711999999999998,10.0
105,|none~0|+|none~0|none~1|+|none~0|none~1|avg_pool_3x3~2|,infer.tiny,16,5,10.28799999745687,9.712000000508626,10.0
106,|none~0|+|none~0|skip_connect~1|+|avg_pool_3x3~0|avg_pool_3x3~1|nor_conv_1x1~2|,infer.tiny,16,5,81.1586666788737,72.04400000081381,71.60666666666667
107,|nor_conv_1x1~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|avg_pool_3x3~0|skip_connect~1|avg_pool_3x3~2|,infer.tiny,16,5,95.01733332519531,84.47733333577473,84.09333333333333
108,|none~0|+|none~0|nor_conv_1x1~1|+|none~0|none~1|avg_pool_3x3~2|,infer.tiny,16,5,10.287999998779297,9.712000000712077,10.0
109,|nor_conv_1x1~0|+|none~0|nor_conv_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_3x3~2|,infer.tiny,16,5,99.96,89.61466665852866,89.46666666666665
110,|nor_conv_3x3~0|+|none~0|avg_pool_3x3~1|+|skip_connect~0|avg_pool_3x3~1|avg_pool_3x3~2|,infer.tiny,16,5,99.70666666829429,88.05333333170573,87.47666666666667
111,|nor_conv_3x3~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_1x1~1|skip_connect~2|,infer.tiny,16,5,99.984,90.97733331461588,90.81
112,|skip_connect~0|+|nor_conv_3x3~0|none~1|+|nor_conv_3x3~0|none~1|skip_connect~2|,infer.tiny,16,5,99.93333333333334,89.02533333170574,88.64999999999999
113,|skip_connect~0|+|skip_connect~0|nor_conv_1x1~1|+|none~0|avg_pool_3x3~1|skip_connect~2|,infer.tiny,16,5,91.79466665445962,83.83066665771484,83.45666666666666
114,|avg_pool_3x3~0|+|none~0|nor_conv_3x3~1|+|skip_connect~0|nor_conv_3x3~1|none~2|,infer.tiny,16,5,99.57200000162761,86.99466666829426,86.64999999999999
115,|avg_pool_3x3~0|+|none~0|avg_pool_3x3~1|+|nor_conv_3x3~0|none~1|skip_connect~2|,infer.tiny,16,5,99.64933333414713,86.40000000569661,85.69333333333333
116,|none~0|+|nor_conv_1x1~0|none~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_1x1~2|,infer.tiny,16,5,99.93733333333334,88.92266666422525,88.60333333333334
117,|nor_conv_3x3~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|avg_pool_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,infer.tiny,16,5,99.98,88.58266667805988,88.23666666666668
118,|skip_connect~0|+|none~0|avg_pool_3x3~1|+|none~0|skip_connect~1|avg_pool_3x3~2|,infer.tiny,16,5,80.97733332845051,76.57866667317708,76.75333333333333
119,|none~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_1x1~0|skip_connect~1|nor_conv_3x3~2|,infer.tiny,16,5,99.88266666666668,88.91466666259765,88.74000000000001
120,|avg_pool_3x3~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|none~0|none~1|none~2|,infer.tiny,16,5,10.288000000101725,9.712000000915529,10.0
121,|none~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,infer.tiny,16,5,99.93466666666667,88.71999999593099,88.46
122,|nor_conv_1x1~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|nor_conv_1x1~0|nor_conv_1x1~1|skip_connect~2|,infer.tiny,16,5,99.7840000008138,86.7720000048828,86.35333333333334
123,|avg_pool_3x3~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|none~0|avg_pool_3x3~1|nor_conv_3x3~2|,infer.tiny,16,5,98.49466667561849,77.31466666748047,77.33333333333333
124,|skip_connect~0|+|none~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_1x1~1|skip_connect~2|,infer.tiny,16,5,99.93866666666668,89.22266665201823,88.98
125,|avg_pool_3x3~0|+|skip_connect~0|skip_connect~1|+|nor_conv_1x1~0|nor_conv_1x1~1|none~2|,infer.tiny,16,5,99.1040000016276,86.70533333333333,86.56666666666666
126,|avg_pool_3x3~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|skip_connect~2|,infer.tiny,16,5,87.83066666585286,80.59199998616536,80.26333333333334
127,|none~0|+|none~0|avg_pool_3x3~1|+|nor_conv_1x1~0|nor_conv_3x3~1|nor_conv_1x1~2|,infer.tiny,16,5,96.42666668294271,86.0586666805013,85.79
128,|nor_conv_3x3~0|+|nor_conv_1x1~0|none~1|+|nor_conv_3x3~0|skip_connect~1|skip_connect~2|,infer.tiny,16,5,99.93733333414713,89.17066665039063,88.79333333333334
129,|nor_conv_3x3~0|+|nor_conv_3x3~0|none~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_3x3~2|,infer.tiny,16,5,99.96533333333332,89.85199999267577,89.47666666666665
130,|skip_connect~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_1x1~2|,infer.tiny,16,5,99.94533333333334,89.03333332031251,88.67333333333333
131,|none~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|none~0|none~1|avg_pool_3x3~2|,infer.tiny,16,5,95.63733334391276,82.13466666422526,81.87666666666667
132,|nor_conv_3x3~0|+|skip_connect~0|none~1|+|nor_conv_1x1~0|skip_connect~1|skip_connect~2|,infer.tiny,16,5,99.9360000008138,89.33199999104818,89.12333333333333
133,|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|skip_connect~0|none~1|nor_conv_3x3~2|,infer.tiny,16,5,99.97733333333333,90.39066666829427,90.05333333333334
134,|avg_pool_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_1x1~0|none~1|nor_conv_1x1~2|,infer.tiny,16,5,99.40666666910808,87.20400000813801,87.06666666666668
135,|none~0|+|skip_connect~0|none~1|+|nor_conv_3x3~0|skip_connect~1|skip_connect~2|,infer.tiny,16,5,99.92933333333333,89.24266665364583,88.81666666666666
136,|avg_pool_3x3~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|nor_conv_3x3~0|nor_conv_3x3~1|nor_conv_3x3~2|,infer.tiny,16,5,99.89866666666667,88.95466666829428,88.96333333333332
137,|skip_connect~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_3x3~2|,infer.tiny,16,5,99.98933333333333,90.50399999674478,90.11333333333334
138,|nor_conv_3x3~0|+|nor_conv_3x3~0|none~1|+|nor_conv_3x3~0|nor_conv_3x3~1|nor_conv_3x3~2|,infer.tiny,16,5,99.98266666666666,89.94399999267578,89.75999999999999
139,|skip_connect~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_1x1~2|,infer.tiny,16,5,98.81066666910806,86.61333333577473,86.57
140,|skip_connect~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_1x1~0|nor_conv_3x3~1|nor_conv_1x1~2|,infer.tiny,16,5,99.93733333496094,88.83466666341145,88.76333333333332
