train_ssim,train_l1_loss,valid_ssim,valid_l1_loss,test_ssim,test_l1_loss,time_elapsed,file_id
0.5532754063606262,0.16060104966163635,0.5770343542098999,0.14967061579227448,0.5919633507728577,0.14566448330879211,22268.0,27
0.5650147795677185,0.17468948662281036,0.5943393111228943,0.15194980800151825,0.6101463437080383,0.14904004335403442,18351.0,28
0.5572383999824524,0.1625426560640335,0.5838909149169922,0.14707474410533905,0.6033568978309631,0.14429207146167755,18290.0,29
0.5579771995544434,0.1678898185491562,0.5724841356277466,0.2674173414707184,0.5918901562690735,0.2563680112361908,18760.0,30
0.5590870976448059,0.15807577967643738,0.5702332258224487,0.15471386909484863,0.5908655524253845,0.1560586839914322,19043.0,31
0.5707880854606628,0.16226980090141296,0.5908678770065308,0.14614519476890564,0.6089826822280884,0.13973046839237213,19678.0,32
0.5805121660232544,0.16309592127799988,0.601952314376831,0.14629170298576355,0.6232438683509827,0.15283827483654022,20246.0,33
0.5665063261985779,0.16137467324733734,0.5843783020973206,0.13931018114089966,0.5996236801147461,0.1339138001203537,17794.0,34
0.5570996999740601,0.16980351507663727,0.5815736055374146,0.1443944126367569,0.6021425724029541,0.13876307010650635,18019.0,35
0.580551266670227,0.1612192690372467,0.5941677689552307,0.14808914065361023,0.6162924766540527,0.14274440705776215,18070.0,36
0.590939462184906,0.1624777615070343,0.6194925308227539,0.14249834418296814,0.6388505697250366,0.13834543526172638,19083.0,37
0.5678815841674805,0.16226981580257416,0.5733814239501953,0.15023013949394226,0.5926800966262817,0.1501399278640747,19017.0,38
0.5656319856643677,0.16310356557369232,0.5911440849304199,0.15670214593410492,0.6101807355880737,0.15850098431110382,19861.0,39
0.5106863975524902,0.18865330517292023,0.5172828435897827,0.241657555103302,0.5340319275856018,0.24524645507335663,14819.0,40
0.511273205280304,0.1874304711818695,0.5124539732933044,0.15807156264781952,0.5324463248252869,0.15380673110485077,14421.0,41
0.5112360119819641,0.17989057302474976,0.5269332528114319,0.1692725121974945,0.5476626753807068,0.16541825234889984,15367.0,42
0.524814784526825,0.17956702411174774,0.5255025029182434,0.16188402473926544,0.5490726232528687,0.15999983251094818,18877.0,43
0.5081315040588379,0.18737196922302246,0.51088547706604,0.1530659794807434,0.5308969616889954,0.15369899570941925,13811.0,44
0.5226594805717468,0.18615266680717468,0.522246241569519,0.15719658136367798,0.540449857711792,0.15197992324829102,14108.0,45
0.530698299407959,0.17953599989414215,0.5324860215187073,0.16323836147785187,0.5543926358222961,0.16012360155582428,14470.0,46
0.4871658682823181,0.17655380070209503,0.4975411593914032,0.15660397708415985,0.5185069441795349,0.1500503271818161,16218.0,47
0.5158761143684387,0.1793067753314972,0.5272368788719177,0.15805965662002563,0.5461245775222778,0.15924705564975739,13725.0,48
0.49168503284454346,0.17491354048252106,0.5146572589874268,0.16743969917297363,0.5333807468414307,0.16525661945343018,14206.0,49
0.5256038308143616,0.18331553041934967,0.5296068787574768,0.15840139985084534,0.5499956607818604,0.15194828808307648,14463.0,50
0.5152451395988464,0.18430261313915253,0.5180813670158386,0.1582420915365219,0.5368490219116211,0.15383422374725342,14619.0,51
0.48653095960617065,0.18312162160873413,0.49951809644699097,0.16753999888896942,0.5215222239494324,0.16287477314472198,13534.0,52
0.5238633155822754,0.17595532536506653,0.5279808044433594,0.1508663296699524,0.547508955001831,0.1473320722579956,13737.0,53
0.48915207386016846,0.17568349838256836,0.5051285028457642,0.20044633746147156,0.5265190005302429,0.1954410821199417,14001.0,54
0.5297476649284363,0.17840644717216492,0.5354773998260498,0.17549796402454376,0.5571961402893066,0.17453868687152863,14526.0,55
0.423358678817749,0.20233556628227234,0.41761964559555054,0.1744856834411621,0.4383523464202881,0.17346617579460144,14201.0,56
0.44101667404174805,0.19493518769741058,0.4273526072502136,0.16347180306911469,0.4518919587135315,0.1584394872188568,13967.0,57
0.45453259348869324,0.19354237616062164,0.44606873393058777,0.17486131191253662,0.4705387353897095,0.1678430140018463,13810.0,58
0.4716591238975525,0.1975162774324417,0.4722309410572052,0.17030151188373566,0.493507981300354,0.1647130846977234,13633.0,59
0.6200858354568481,0.1490122228860855,0.6388764977455139,0.13547681272029877,0.6579194664955139,0.12994025647640228,48080.0,60
0.6142481565475464,0.14694182574748993,0.6471730470657349,0.14505289494991302,0.6657866835594177,0.13969743251800537,50040.0,61
0.6356366276741028,0.15076903998851776,0.6607936024665833,0.13709129393100739,0.6762704253196716,0.133799746632576,57590.0,62
0.6205501556396484,0.15053106844425201,0.6545372009277344,0.1338263303041458,0.6716423630714417,0.13291151821613312,66306.0,63
0.610883891582489,0.1490490883588791,0.6519964337348938,0.1351102739572525,0.669186532497406,0.13088859617710114,44586.0,64
0.6053497195243835,0.14993765950202942,0.6322885155677795,0.13614653050899506,0.6508685350418091,0.12942825257778168,47354.0,65
0.6231142282485962,0.14731864631175995,0.6421159505844116,0.1382097601890564,0.6604149341583252,0.1329009234905243,49661.0,66
0.6259890794754028,0.14661268889904022,0.6595168709754944,0.14184917509555817,0.6745741367340088,0.1413033902645111,58229.0,67
0.5843493342399597,0.1507873684167862,0.6083388328552246,0.12443887442350388,0.6282921433448792,0.11770518124103546,42995.0,68
0.6129662990570068,0.14377151429653168,0.6326145529747009,0.14096251130104065,0.6494781970977783,0.1376022845506668,44304.0,69
0.6048144698143005,0.14761166274547577,0.6106542348861694,0.1418786346912384,0.6294844150543213,0.13666251301765442,47261.0,70
0.6204960346221924,0.15141218900680542,0.653762698173523,0.14957112073898315,0.6713995337486267,0.1470569372177124,49564.0,71
0.6390843391418457,0.15520000457763672,0.6650420427322388,0.13788919150829315,0.6792764663696289,0.13286671042442322,45286.0,72
0.6124510169029236,0.15117359161376953,0.6362191438674927,0.14367374777793884,0.6544183492660522,0.14236684143543243,45014.0,73
0.6342582106590271,0.15029262006282806,0.6678276062011719,0.14512020349502563,0.6842795014381409,0.14507916569709778,47216.0,74
0.6048834919929504,0.14819329977035522,0.629646897315979,0.1573527604341507,0.6514546871185303,0.14705334603786469,56216.0,75
0.5998754501342773,0.15476863086223602,0.6295506954193115,0.1434394121170044,0.6427466869354248,0.13989636301994324,41930.0,76
0.6340529322624207,0.14603590965270996,0.6547524929046631,0.13123582303524017,0.6718044877052307,0.12683774530887604,43487.0,77
0.6159439086914062,0.1525772511959076,0.6542494297027588,0.13963551819324493,0.6713066101074219,0.1362251192331314,44811.0,78
0.6171634197235107,0.1493346095085144,0.6414135694503784,0.13080154359340668,0.6597261428833008,0.12631221115589142,47896.0,79
0.6078327298164368,0.14436715841293335,0.6186710596084595,0.13580070436000824,0.6348519325256348,0.12944890558719635,41401.0,80
0.6440858244895935,0.15141397714614868,0.673413097858429,0.13617479801177979,0.687732458114624,0.12842386960983276,41990.0,81
0.6285531520843506,0.15059685707092285,0.6613826155662537,0.40173250436782837,0.6779776215553284,0.47841256856918335,42254.0,82
0.6371306777000427,0.15218192338943481,0.6632201075553894,0.13559091091156006,0.6771834492683411,0.13236193358898163,45278.0,83
0.5739841461181641,0.16512934863567352,0.5896598696708679,0.14974398910999298,0.6089838147163391,0.16227634251117706,20771.0,84
0.5459845662117004,0.16905739903450012,0.5735520124435425,0.148025244474411,0.590917706489563,0.14309310913085938,22537.0,85
0.5600007176399231,0.17307843267917633,0.5754454135894775,0.1611064076423645,0.5971634387969971,0.157334566116333,24927.0,86
0.5670914053916931,0.16628491878509521,0.5731952786445618,0.14358393847942352,0.594648540019989,0.1369190663099289,25599.0,87
0.5544873476028442,0.16413651406764984,0.5667237043380737,0.1445755660533905,0.5829017162322998,0.1408020257949829,27992.0,88
0.5728341341018677,0.16659358143806458,0.6016667485237122,0.1470503807067871,0.6209374666213989,0.1446974277496338,36071.0,89
0.5549503564834595,0.1675218790769577,0.5723851323127747,0.15199622511863708,0.5938187837600708,0.1509333848953247,20182.0,90
0.5795652270317078,0.16186891496181488,0.5895792841911316,0.15059848129749298,0.6069892048835754,0.14730332791805267,20834.0,91
0.5657271146774292,0.16196857392787933,0.583354115486145,0.15896184742450714,0.6021133065223694,0.16507573425769806,23625.0,92
0.5789202451705933,0.16764014959335327,0.5884500741958618,0.15938054025173187,0.6076235175132751,0.15453463792800903,23274.0,93
0.5580815672874451,0.164736807346344,0.5714164972305298,0.1471952646970749,0.5904490351676941,0.14148688316345215,25588.0,94
0.5718802809715271,0.16263146698474884,0.5869779586791992,0.1388348937034607,0.6046589016914368,0.14129343628883362,27658.0,95
0.5710111856460571,0.1713145524263382,0.5818598866462708,0.15661440789699554,0.5998911261558533,0.15099813044071198,19688.0,96
0.5847828388214111,0.1679941564798355,0.5919626355171204,0.14713218808174133,0.61098712682724,0.15704181790351868,20325.0,97
0.5638126730918884,0.16773121058940887,0.589651346206665,0.1465304046869278,0.6071817874908447,0.142536923289299,21098.0,98
0.5784796476364136,0.16263291239738464,0.5992162227630615,0.14229746162891388,0.6193501949310303,0.137211874127388,22679.0,99
0.561633825302124,0.16205960512161255,0.5776810646057129,0.16522470116615295,0.5990005135536194,0.17649291455745697,23377.0,100
0.5722411274909973,0.16254130005836487,0.58968585729599,0.1533726155757904,0.609478771686554,0.1469956487417221,25885.0,101
0.5531378388404846,0.1691494584083557,0.5551067590713501,0.1484767496585846,0.5720974206924438,0.14200280606746674,19769.0,102
0.5487387180328369,0.16632525622844696,0.57572340965271,0.14090511202812195,0.5914773941040039,0.13545487821102142,20416.0,103
0.5760019421577454,0.1632571965456009,0.5923358201980591,0.14317767322063446,0.6102977991104126,0.1374693214893341,22763.0,104
0.5683283805847168,0.16616588830947876,0.5778163075447083,0.14343346655368805,0.5968888401985168,0.13905760645866394,21835.0,105
0.5316610932350159,0.16677533090114594,0.5574756860733032,0.16637881100177765,0.5777328610420227,0.16052018105983734,22708.0,106
0.5726407766342163,0.16483838856220245,0.5921814441680908,0.1546381562948227,0.6120017766952515,0.1519244909286499,25861.0,107
0.5780590772628784,0.16700951755046844,0.5813230872154236,0.14647528529167175,0.6036269068717957,0.14097607135772705,19205.0,108
0.5631461143493652,0.1688673049211502,0.5642775893211365,0.15914243459701538,0.5882549285888672,0.15484964847564697,19936.0,109
0.5461183786392212,0.1632382720708847,0.5611477494239807,0.14117705821990967,0.5799956917762756,0.13501812517642975,20513.0,110
0.5747494697570801,0.16326135396957397,0.5974158644676208,0.1429799497127533,0.6156045198440552,0.13712076842784882,20670.0,111
0.5710666179656982,0.1605667620897293,0.5922356843948364,0.14337076246738434,0.6081506609916687,0.14392364025115967,20983.0,112
0.5694935321807861,0.16335617005825043,0.5955367684364319,0.13799619674682617,0.6152265667915344,0.1340440809726715,23312.0,113
0.54948490858078,0.1653890758752823,0.5663564205169678,0.15051057934761047,0.5818197131156921,0.14652413129806519,19003.0,114
0.552428126335144,0.15981270372867584,0.5566282868385315,0.1501413881778717,0.5753436088562012,0.14765119552612305,19437.0,115
0.5749719142913818,0.16208122670650482,0.598987340927124,0.14190641045570374,0.6189974546432495,0.13519203662872314,19889.0,116
0.5756362676620483,0.16262531280517578,0.5835383534431458,0.15331235527992249,0.60013747215271,0.150384321808815,19924.0,117
0.5606341361999512,0.1605978012084961,0.572522759437561,0.15644893050193787,0.594629168510437,0.15115903317928314,20930.0,118
0.5617912411689758,0.15940271317958832,0.5810193419456482,0.1367349773645401,0.5985599160194397,0.14083360135555267,22048.0,119
0.4922044277191162,0.18875941634178162,0.5167868733406067,0.16282148659229279,0.5390512943267822,0.15756726264953613,15269.0,120
0.5093899369239807,0.18666453659534454,0.5100763440132141,0.1654982566833496,0.529776394367218,0.16234090924263,16244.0,121
0.49655595421791077,0.18659399449825287,0.5056913495063782,0.1645434945821762,0.5275775194168091,0.16064710915088654,18011.0,122
0.5298583507537842,0.18330438435077667,0.5404229760169983,0.1597750037908554,0.5598428845405579,0.15310494601726532,20207.0,123
0.5095820426940918,0.17846909165382385,0.5172894597053528,0.15972983837127686,0.5377357602119446,0.1691865175962448,14498.0,124
0.48297396302223206,0.18122535943984985,0.488810271024704,0.16080935299396515,0.506771981716156,0.15460027754306793,15117.0,125
0.5129306316375732,0.1810818314552307,0.5137732028961182,0.1801280677318573,0.5364488363265991,0.18393048644065857,15892.0,126
0.5253427624702454,0.1785820573568344,0.5310545563697815,0.16038204729557037,0.5504782795906067,0.15465286374092102,18340.0,127
0.5084047317504883,0.18406444787979126,0.5125702023506165,0.17273907363414764,0.5346887111663818,0.16910098493099213,15113.0,128
0.5017501711845398,0.17702186107635498,0.5173941850662231,0.1548442542552948,0.5387530326843262,0.15166816115379333,14799.0,129
0.511289119720459,0.17779183387756348,0.5149132609367371,0.16521424055099487,0.5389821529388428,0.16114108264446259,15337.0,130
0.5202301740646362,0.17690825462341309,0.5282590389251709,0.1559050977230072,0.5449516177177429,0.1543281525373459,17447.0,131
0.5139015913009644,0.18586604297161102,0.5263621211051941,0.1585260033607483,0.5404207110404968,0.15329976379871368,14424.0,132
0.47882357239723206,0.1846940815448761,0.481092631816864,0.1616273671388626,0.5001843571662903,0.15633422136306763,15040.0,133
0.5248945355415344,0.18413180112838745,0.5189566016197205,0.16842496395111084,0.5436720848083496,0.16289004683494568,15338.0,134
0.5162272453308105,0.17833036184310913,0.5221118330955505,0.1674523800611496,0.5444170832633972,0.1661265641450882,16310.0,135
0.5112133026123047,0.182844877243042,0.519132137298584,0.16514316201210022,0.5408728718757629,0.15978771448135376,14034.0,136
0.5115689039230347,0.1833404302597046,0.5130813717842102,0.1613398790359497,0.5278302431106567,0.15657268464565277,14287.0,137
0.5083920359611511,0.187721848487854,0.5093165040016174,0.16290268301963806,0.5280453562736511,0.1557740420103073,14622.0,138
0.49998173117637634,0.18573808670043945,0.5065877437591553,0.15991435945034027,0.524933397769928,0.15492121875286102,15515.0,139
0.49013978242874146,0.18671342730522156,0.5054170489311218,0.16529573500156403,0.5269231796264648,0.16169477999210358,14387.0,140
0.5068181753158569,0.18128979206085205,0.5207522511482239,0.15555033087730408,0.5391489863395691,0.15044111013412476,14088.0,141
0.5118530988693237,0.18069319427013397,0.5175771117210388,0.16810141503810883,0.5406838059425354,0.1659831404685974,13937.0,142
0.5404419302940369,0.1768941581249237,0.5415435433387756,0.15780328214168549,0.5578858852386475,0.1538228839635849,15085.0,143
0.44538968801498413,0.21169105172157288,0.44094017148017883,0.19135093688964844,0.46584025025367737,0.18955889344215393,14790.0,144
0.4464535415172577,0.20003756880760193,0.43586266040802,0.1675998866558075,0.45534175634384155,0.16454604268074036,14803.0,145
0.43831488490104675,0.20661896467208862,0.43891641497612,0.18124105036258698,0.4598238468170166,0.17617736756801605,14059.0,146
0.4360949695110321,0.20119193196296692,0.4336726665496826,0.1723334640264511,0.4549010396003723,0.16644494235515594,13836.0,147
0.45385390520095825,0.20701971650123596,0.4524817168712616,0.17241762578487396,0.4761272370815277,0.16827400028705597,14004.0,148
0.4447906017303467,0.19536127150058746,0.4459789991378784,0.17623114585876465,0.4649476110935211,0.17300958931446075,13435.0,149
0.6368827223777771,0.15344111621379852,0.6574414372444153,0.13459472358226776,0.6751505732536316,0.14994411170482635,66356.0,150
0.6296375393867493,0.1519078016281128,0.6496627926826477,0.13919679820537567,0.6680393218994141,0.1386721432209015,69168.0,151
0.6271084547042847,0.15048928558826447,0.64824378490448,0.1455918252468109,0.6662873029708862,0.16710561513900757,77554.0,152
0.6881064176559448,0.14648708701133728,0.6890268325805664,0.14303895831108093,0.7058106064796448,0.13543859124183655,58146.0,153
0.644375741481781,0.14726753532886505,0.6605711579322815,0.1303863227367401,0.6773407459259033,0.12659689784049988,56651.0,154
0.6256456971168518,0.15017612278461456,0.6451647281646729,0.1298091560602188,0.6621082425117493,0.12378179281949997,60894.0,155
0.6248129606246948,0.15223222970962524,0.6508072018623352,0.14911632239818573,0.6673743724822998,0.14488063752651215,69494.0,156
0.623007595539093,0.15010051429271698,0.6498437523841858,0.13856837153434753,0.670831024646759,0.13178656995296478,76489.0,157
0.6390771269798279,0.1498575359582901,0.6568920016288757,0.1352696567773819,0.673401415348053,0.1303272694349289,55222.0,158
0.5785253643989563,0.1528739631175995,0.6064552068710327,0.13876879215240479,0.6281041502952576,0.13401229679584503,58720.0,159
0.6058831214904785,0.1509825587272644,0.6450517177581787,0.1381635069847107,0.661669135093689,0.13493101298809052,61159.0,160
0.6160142421722412,0.1465160995721817,0.631446361541748,0.13956691324710846,0.6513732671737671,0.1409926861524582,68669.0,161
0.5772336721420288,0.1506182849407196,0.6072092056274414,0.1357128620147705,0.6264647245407104,0.12798425555229187,54752.0,162
0.6016187071800232,0.1547897309064865,0.621678352355957,0.1367059201002121,0.6412002444267273,0.13447189331054688,55087.0,163
0.6296722292900085,0.15600891411304474,0.650011420249939,0.14683891832828522,0.6658618450164795,0.14536622166633606,58529.0,164
0.6135025024414062,0.15143853425979614,0.6427589058876038,0.13362285494804382,0.657025158405304,0.1395663321018219,66685.0,165
0.5650595426559448,0.16631074249744415,0.5812591910362244,0.14782045781612396,0.6019197106361389,0.1421588510274887,26032.0,166
0.5496878027915955,0.16154037415981293,0.5634631514549255,0.1465333253145218,0.5814683437347412,0.14120157063007355,27693.0,167
0.5351962447166443,0.17335829138755798,0.5449540019035339,0.16792583465576172,0.5680360198020935,0.17269079387187958,36170.0,168
0.5690733790397644,0.1635887175798416,0.5861215591430664,0.1580362766981125,0.6081181764602661,0.15315978229045868,30144.0,169
0.5222745537757874,0.17142407596111298,0.5390247702598572,0.155673086643219,0.557446300983429,0.1500188559293747,37842.0,170
0.5670043230056763,0.17006076872348785,0.5946516394615173,0.1527833491563797,0.6100078821182251,0.14785456657409668,46307.0,171
0.5614181160926819,0.1670101433992386,0.578751266002655,0.14495940506458282,0.5959503054618835,0.1382022500038147,23734.0,172
0.5423290133476257,0.16956743597984314,0.5460686087608337,0.15106068551540375,0.5690720081329346,0.15035243332386017,25867.0,173
0.5566699504852295,0.16380952298641205,0.5596387386322021,0.14835405349731445,0.5808890461921692,0.1414690762758255,27851.0,174
0.5500423312187195,0.1703244149684906,0.5644990801811218,0.14814674854278564,0.5822734832763672,0.14746162295341492,27833.0,175
0.5890352129936218,0.16515299677848816,0.6090875267982483,0.15326856076717377,0.6268097758293152,0.15285225212574005,29416.0,176
0.5679261684417725,0.17631031572818756,0.569662868976593,0.15454654395580292,0.5907197594642639,0.14964964985847473,39238.0,177
0.521560788154602,0.17334546148777008,0.5493773818016052,0.1483125239610672,0.569767951965332,0.14344121515750885,23058.0,178
0.5519258379936218,0.1701277792453766,0.5710368156433105,0.1518610417842865,0.5915657877922058,0.14594195783138275,23563.0,179
0.5576843023300171,0.17347833514213562,0.5658148527145386,0.15209878981113434,0.5874825119972229,0.14604276418685913,25348.0,180
0.5509610772132874,0.17085051536560059,0.5712326765060425,0.15044428408145905,0.5890454649925232,0.14649073779582977,26229.0,181
0.5221630930900574,0.17239771783351898,0.5504611134529114,0.1489003300666809,0.571313738822937,0.1437166929244995,28246.0,182
0.5792902708053589,0.16538642346858978,0.5888797044754028,0.14939852058887482,0.6104737520217896,0.1513247936964035,31201.0,183
0.5637217164039612,0.1684327870607376,0.5775318741798401,0.14183594286441803,0.5953109264373779,0.13747605681419373,22263.0,184
0.5689592361450195,0.1701672375202179,0.5840173363685608,0.15603715181350708,0.5972857475280762,0.15079668164253235,23401.0,185
0.5461746454238892,0.1695013791322708,0.5676831603050232,0.14706522226333618,0.5857849717140198,0.15474054217338562,25258.0,186
0.5826951265335083,0.16799955070018768,0.6025611162185669,0.14547492563724518,0.6226515173912048,0.1433471292257309,23985.0,187
0.575897753238678,0.17675089836120605,0.5797789096832275,0.14690463244915009,0.5996668934822083,0.1407991200685501,25658.0,188
0.5713911652565002,0.170610249042511,0.5855363011360168,0.14503037929534912,0.6054162979125977,0.14004060626029968,28342.0,189
0.5123056769371033,0.18715634942054749,0.520729124546051,0.17955949902534485,0.5422060489654541,0.17752677202224731,16585.0,190
0.4733882546424866,0.18637697398662567,0.46856456995010376,0.20603124797344208,0.4935791790485382,0.19709211587905884,18235.0,191
0.5109737515449524,0.1876034289598465,0.5179160833358765,0.1703575700521469,0.5380472540855408,0.1765056550502777,20730.0,192
0.5040847063064575,0.1864633858203888,0.510547399520874,0.17358717322349548,0.533953070640564,0.17124414443969727,22823.0,193
0.4895566701889038,0.18646128475666046,0.4866575002670288,0.19391971826553345,0.5064512491226196,0.1943141520023346,15801.0,194
0.5024013519287109,0.18714271485805511,0.5141770243644714,0.16274793446063995,0.5354618430137634,0.15465937554836273,16808.0,195
0.5257233381271362,0.1839412897825241,0.5277453660964966,0.1656506508588791,0.5502123832702637,0.16035449504852295,18611.0,196
0.49637371301651,0.1855102926492691,0.5046696066856384,0.16337622702121735,0.5237653851509094,0.1581047922372818,20924.0,197
0.48543787002563477,0.19211673736572266,0.4772447347640991,0.17503492534160614,0.5011572241783142,0.1724812239408493,15319.0,198
0.5034956932067871,0.18567310273647308,0.5103763937950134,0.18093998730182648,0.5332552790641785,0.18024419248104095,16280.0,199
0.5014141201972961,0.1808956116437912,0.5093721151351929,0.16550078988075256,0.5322628617286682,0.16065488755702972,16706.0,200
0.4997168183326721,0.18264412879943848,0.5175430178642273,0.1636783927679062,0.5387280583381653,0.15924476087093353,19163.0,201
0.4844861328601837,0.18333987891674042,0.48563724756240845,0.1646694839000702,0.5045508742332458,0.16144335269927979,14765.0,202
0.4794262647628784,0.18261384963989258,0.4801613390445709,0.16150900721549988,0.5011405348777771,0.17742793262004852,15248.0,203
0.5039966702461243,0.18549495935440063,0.5173693895339966,0.16758839786052704,0.5373427271842957,0.17165929079055786,16142.0,204
0.49724894762039185,0.19197192788124084,0.5063575506210327,0.16409355401992798,0.5296072959899902,0.15743903815746307,16780.0,205
0.41521570086479187,0.2116038203239441,0.4080086052417755,0.19613482058048248,0.42604249715805054,0.19160135090351105,15881.0,206
0.4532861113548279,0.20977114140987396,0.44913551211357117,0.21850697696208954,0.47437387704849243,0.21381062269210815,14943.0,207
0.44460251927375793,0.21170614659786224,0.4264654815196991,0.18309473991394043,0.4501873850822449,0.17805297672748566,15054.0,208
0.4314323961734772,0.20482082664966583,0.4252060353755951,0.2069917470216751,0.449309378862381,0.20258386433124542,14134.0,209
0.6533347964286804,0.1447104513645172,0.6785392165184021,0.13659504055976868,0.6945829391479492,0.13420172035694122,40357.0,210
0.616678774356842,0.15155042707920074,0.6503542065620422,0.13626281917095184,0.6671494245529175,0.1297004073858261,42260.0,211
0.6260967254638672,0.1479516625404358,0.6643614172935486,0.13696260750293732,0.682532012462616,0.12954916059970856,45490.0,212
0.5980601906776428,0.1499517410993576,0.6408479809761047,0.14401164650917053,0.6611325144767761,0.13855622708797455,47891.0,213
0.6182761788368225,0.14827826619148254,0.6407002210617065,0.13523243367671967,0.6567376255989075,0.1324707269668579,50201.0,214
0.6062539219856262,0.15237948298454285,0.6234641671180725,0.13062213361263275,0.6404068470001221,0.12417160719633102,38607.0,215
0.6246160268783569,0.14488743245601654,0.6352431178092957,0.13824217021465302,0.6517899036407471,0.13830190896987915,39955.0,216
0.604295015335083,0.14701160788536072,0.6251229047775269,0.13548687100410461,0.6465845704078674,0.13166633248329163,42303.0,217
0.6289383769035339,0.14839354157447815,0.664353609085083,0.14756084978580475,0.6805993318557739,0.1450214982032776,44768.0,218
0.5984594821929932,0.14848081767559052,0.6323086023330688,0.13610149919986725,0.6534662246704102,0.1316603273153305,47235.0,219
0.6002377867698669,0.14644940197467804,0.610701322555542,0.17366153001785278,0.6282576322555542,0.1651793271303177,39009.0,220
0.6246495246887207,0.14397934079170227,0.659801185131073,0.12466960400342941,0.6769105792045593,0.1284601241350174,40190.0,221
0.6038454174995422,0.14825968444347382,0.6267215609550476,0.1332554817199707,0.6446091532707214,0.1314936727285385,41107.0,222
0.6194764971733093,0.151377335190773,0.6289637684822083,0.13544109463691711,0.6435210108757019,0.12817345559597015,43655.0,223
0.626496434211731,0.15017083287239075,0.6621240377426147,0.13608025014400482,0.6781936287879944,0.132703498005867,45529.0,224
0.6237208843231201,0.1480329930782318,0.6572680473327637,0.14021512866020203,0.6710929870605469,0.1365087777376175,38119.0,225
0.6197313070297241,0.1487572193145752,0.6457827687263489,0.1531728208065033,0.6643915176391602,0.15162263810634613,39277.0,226
0.6003020405769348,0.14539939165115356,0.6173502802848816,0.13340157270431519,0.6395081877708435,0.13050110638141632,39821.0,227
0.6204391121864319,0.1390610635280609,0.6487767100334167,0.13523846864700317,0.6682580709457397,0.12975163757801056,41546.0,228
